vm_id,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb,telemetry_readings,cpu_typical_utilization_pct,cpu_peak_utilization_pct,cpu_utilization_std_pct,cpu_idle_fraction,cpu_saturation_fraction,memory_typical_utilization_pct,memory_peak_utilization_pct,memory_utilization_std_pct,memory_idle_fraction,memory_saturation_fraction,business_hours_cpu_uplift_pct_points,cpu_burstiness_raw,cpu_burstiness_capped
vm_00138,Interactive,medium_4_8,medium_8_16,4,8,551,27.530036297640653,84.75,19.780803890240012,0.10163339382940109,0.0,52.486642468239566,73.66,3.4416613558428932,0.0,0.0,28.585986465594402,3.0784558030990734,3.0784558030990734
vm_00139,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8,557,3.995314183123878,11.47,1.9736057231351958,0.7019748653500898,0.0,10.995529622980252,13.9,0.7559956615074076,0.0,0.0,0.06397048264858451,2.870863084672799,2.870863084672799
vm_00140,Interactive,xxlarge_32_64,xxlarge_64_128,32,64,560,26.775803571428572,90.46,19.886882698593258,0.11964285714285715,0.0017857142857142857,57.44782142857142,75.75,2.244945801044968,0.0,0.0,29.886809478970495,3.378423349972823,3.378423349972823
vm_00141,Interactive,medium_4_8,medium_8_16,4,8,561,34.36729055258467,100.0,29.655536518788768,0.18716577540106952,0.09090909090909091,21.62005347593583,29.85,2.2338957396679544,0.0,0.0,44.273332328896345,2.90974349132912,2.90974349132912
vm_00142,Interactive,small_2_4,xlarge_32_64,2,32,561,4.988752228163993,13.55,2.4152581666798634,0.5062388591800356,0.0,17.2021568627451,23.52,1.7093209231174984,0.0,0.0,0.04948118392128098,2.716110037195974,2.716110037195974
vm_00143,Interactive,xxlarge_32_64,small_4_8,32,4,554,27.847328519855594,87.16,20.04886265488513,0.1263537906137184,0.0,72.51440433212997,81.19,1.8710974110324978,0.0,0.0,33.60108026343971,3.1299232146399074,3.1299232146399074
vm_00144,Interactive,small_2_4,xxlarge_64_128,2,64,559,5.140697674418605,14.16,2.4351528872049673,0.49016100178890876,0.0,16.799409660107337,21.99,0.7877253960738961,0.0,0.0,0.43992193054056195,2.754489934403981,2.754489934403981
vm_00146,Interactive,medium_4_8,large_16_32,4,16,560,36.015589285714285,63.79,6.166676098718336,0.0,0.0,36.11007142857143,45.51,1.5992225286497956,0.0,0.0,1.2743173078185066,1.7711774613473432,1.7711774613473432
vm_00147,Interactive,xxlarge_32_64,small_4_8,32,4,562,33.53450177935943,100.0,29.231621619647747,0.1619217081850534,0.06227758007117438,30.582419928825622,40.18,2.3321369898035544,0.0,0.0,44.019793621013136,2.9820034499975856,2.9820034499975856
vm_00148,Interactive,small_2_4,xxlarge_64_128,2,64,556,26.912176258992805,82.04,19.702113357476616,0.11330935251798561,0.0,60.81140287769784,79.03,6.808536865186537,0.0,0.0,33.39225260069352,3.0484342555755233,3.0484342555755233
vm_00149,Interactive,large_8_16,xxlarge_64_128,8,64,554,27.605974729241876,86.27,20.4887797249569,0.12274368231046931,0.0,74.31391696750903,95.71,4.414060675375449,0.0,0.0776173285198556,28.964418536324786,3.125048140706212,3.125048140706212
vm_00150,Interactive,xlarge_16_32,medium_8_16,16,8,556,33.920593525179854,100.0,29.48611091894912,0.17086330935251798,0.16007194244604317,31.4116726618705,38.45,1.542030803506529,0.0,0.0,48.93551533742331,2.948061622971551,2.948061622971551
vm_00152,Interactive,medium_4_8,medium_8_16,4,8,557,33.899497307001795,100.0,29.462164093226388,0.15798922800718132,0.08797127468581688,34.13877917414722,45.81,2.8065778881326975,0.0,0.0,42.85278769287972,2.9498962505070963,2.9498962505070963
vm_00153,Interactive,small_2_4,small_4_8,2,4,560,35.60789285714285,59.31,6.2615246895237835,0.0,0.0,33.28635714285714,42.48,1.242707074901284,0.0,0.0,2.090258234519105,1.6656419473611894,1.6656419473611894
vm_00158,Interactive,large_8_16,large_16_32,8,16,559,35.593166368515206,61.08,6.0053311882157825,0.0,0.0,34.157370304114494,40.23,1.5804878984154642,0.0,0.0,2.0114376068376103,1.7160597449410904,1.7160597449410904
vm_00159,Interactive,xlarge_16_32,xxlarge_64_128,16,64,559,27.405849731663686,81.43,19.888771600855573,0.12343470483005367,0.0,53.171663685152055,74.48,4.582136413171447,0.0,0.0,33.01745070125487,2.971263463723909,2.971263463723909
vm_00160,Interactive,small_2_4,small_4_8,2,4,562,5.049661921708185,17.63,2.402672396490546,0.47330960854092524,0.0,18.62870106761566,21.92,0.8885163099900252,0.0,0.0,0.16194525319746322,3.4913228396954095,3.4913228396954095
vm_00161,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,558,54.897186379928314,100.0,11.00223452761973,0.0,0.04121863799283154,48.90664874551971,59.85,2.521241192564607,0.0,0.0,-0.09173239006650391,1.8215869809415646,1.8215869809415646
vm_00163,Interactive,small_2_4,xxlarge_64_128,2,64,559,34.09198568872987,100.0,29.611005621817025,0.17889087656529518,0.10196779964221825,26.919910554561717,33.44,1.5138625238406291,0.0,0.0,45.84736765791416,2.933240700997302,2.933240700997302
vm_00164,Interactive,xlarge_16_32,large_16_32,16,16,565,35.87479646017699,63.32,6.218876506478024,0.0,0.0,38.13304424778761,43.93,1.128085496022591,0.0,0.0,1.8897895115126957,1.7650274356340587,1.7650274356340587
vm_00165,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64,565,3.973982300884956,10.48,1.905785396735317,0.7026548672566372,0.0,9.822106194690265,12.89,0.7770431699677135,0.0,0.0,-0.35066749296356514,2.6371531643878323,2.6371531643878323
vm_00166,Interactive,xlarge_16_32,medium_8_16,16,8,559,35.74901610017889,57.17,6.0581627682805355,0.0,0.0,33.21440071556351,46.26,3.460713813247753,0.0,0.0,0.9490021013921748,1.5992048519543427,1.5992048519543427
vm_00167,Interactive,large_8_16,xlarge_32_64,8,32,563,27.953641207815274,82.86,19.91398106999433,0.09591474245115453,0.0,58.47754884547069,71.06,4.510681276988461,0.0,0.0,29.806350748976318,2.9641934438521025,2.9641934438521025
vm_00168,Interactive,small_2_4,xxlarge_64_128,2,64,561,4.9808912655971485,14.91,2.4086644767111096,0.5151515151515151,0.0,19.774598930481282,23.26,0.8004007196837604,0.0,0.0,0.19043297916884772,2.9934401706342957,2.9934401706342957
vm_00169,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,557,54.988922800718136,89.87,10.549928854620525,0.0,0.0,41.532064631956914,61.83,3.4576700074916396,0.0,0.0,0.5530482357605422,1.6343291598144625,1.6343291598144625
vm_00170,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4,557,55.60779174147218,100.0,11.021621391629967,0.0,0.03590664272890485,42.82910233393178,61.7,2.5554930084990155,0.0,0.0,0.8738487999788234,1.7983091374121265,1.7983091374121265
vm_00171,Interactive,xlarge_16_32,large_16_32,16,16,555,33.51533333333333,100.0,29.534621268160347,0.18198198198198198,0.0936936936936937,28.003297297297298,38.05,3.55478872265545,0.0,0.0,44.79707317073171,2.9837089491377085,2.9837089491377085
vm_00173,Delay-Insensitive,medium_4_8,large_16_32,4,16,557,55.101149012567326,93.12,10.262343617279736,0.0,0.00718132854578097,37.572567324955116,56.55,4.396087458610286,0.0,0.0,-2.831416089023449,1.6899829072305088,1.6899829072305088
vm_00174,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,562,4.020871886120997,11.91,1.9730367271078804,0.6779359430604982,0.0,10.26879003558719,13.31,0.77978284058737,0.0,0.0,-0.2832334946580217,2.9620441380164886,2.9620441380164886
vm_00175,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,560,13.878660714285715,35.47,3.9055227387908498,0.0125,0.0,85.82132142857144,92.53,0.8018868871991855,0.0,0.2642857142857143,0.1304031972280182,2.555722106780064,2.555722106780064
vm_00176,Interactive,large_8_16,small_4_8,8,4,570,27.252543859649123,76.46,20.362692608878174,0.13333333333333333,0.0,59.288578947368414,72.49,2.6368253096176115,0.0,0.0,33.991034705591666,2.8056096485439954,2.8056096485439954
vm_00177,Interactive,small_2_4,medium_8_16,2,8,566,34.87174911660777,100.0,29.744321964831624,0.16431095406360424,0.16431095406360424,34.538339222614844,42.51,2.1039899049478765,0.0,0.0,45.354036466358494,2.867650821460364,2.867650821460364
vm_00178,Interactive,small_2_4,small_4_8,2,4,558,32.990752688172044,100.0,29.729463641463568,0.1971326164874552,0.06451612903225806,27.109032258064516,38.12,2.693112992360667,0.0,0.0,49.832822886989554,3.031152424596009,3.031152424596009
vm_00179,Interactive,xlarge_16_32,xlarge_32_64,16,32,555,4.986198198198198,13.73,2.4304297127885466,0.5063063063063064,0.0,18.76906306306306,23.25,0.7673479962047275,0.0,0.0,-0.32992954161866805,2.7536009308577913,2.7536009308577913
vm_00180,Interactive,xlarge_16_32,small_4_8,16,4,559,27.348980322003577,89.61,19.682874864635195,0.11270125223613596,0.0,67.96747763864043,85.25,2.083758383938815,0.0,0.0,26.050907080228548,3.2765389767714455,3.2765389767714455
vm_00181,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,561,55.00825311942959,85.76,10.924970487705897,0.0,0.0,52.850730837789655,71.73,5.867023399652099,0.0,0.0,-0.21567532467531692,1.5590387830314234,1.5590387830314234
vm_00182,Delay-Insensitive,large_8_16,small_4_8,8,4,558,4.04241935483871,10.18,1.848477093528066,0.7060931899641577,0.0,11.893566308243727,15.14,0.19462159134572996,0.0,0.0,0.14036339806982046,2.518293899373578,2.518293899373578
vm_00184,Interactive,xlarge_16_32,medium_8_16,16,8,567,26.96183421516755,88.03,20.083471514618044,0.13932980599647266,0.0,76.35869488536154,94.23,4.681116571638697,0.0,0.015873015873015872,27.744766085619073,3.2649855828606116,3.2649855828606116
vm_00185,Interactive,small_2_4,large_16_32,2,16,556,26.84661870503597,87.39,19.795237995158896,0.11870503597122302,0.0,64.81357913669065,83.82,1.9731220870241768,0.0,0.0,27.505029903429904,3.2551585344938476,3.2551585344938476
vm_00186,Interactive,small_2_4,large_16_32,2,16,553,26.826781193490053,83.36,19.838599255431745,0.1301989150090416,0.0,60.50179023508137,75.71,4.454593974500721,0.0,0.0,27.966766358892016,3.1073425991273464,3.1073425991273464
vm_00187,Interactive,xxlarge_32_64,xxlarge_64_128,32,64,561,35.82285204991087,61.33,5.6194048421391924,0.0,0.0,42.04614973262032,52.13,1.4779891524239797,0.0,0.0,1.259324557730558,1.712035655747086,1.712035655747086
vm_00188,Interactive,small_2_4,xxlarge_64_128,2,64,562,27.06761565836299,80.96,19.816264777740056,0.13167259786476868,0.0,60.80637010676157,78.75,2.2339232712539285,0.0,0.0,29.769151855194153,2.991028135682356,2.991028135682356
vm_00189,Interactive,small_2_4,medium_8_16,2,8,562,33.55275800711744,100.0,30.122574825647256,0.2099644128113879,0.1601423487544484,30.17548042704626,40.71,3.010530691600863,0.0,0.0,51.83411946125318,2.9803809266227033,2.9803809266227033
vm_00191,Interactive,small_2_4,small_4_8,2,4,556,28.071223021582735,92.09,19.658552519200686,0.1079136690647482,0.0017985611510791368,55.977589928057554,73.72,3.781814753492853,0.0,0.0,32.948120476798636,3.2805838181398803,3.2805838181398803
vm_00192,Delay-Insensitive,medium_4_8,large_16_32,4,16,556,54.8713309352518,89.48,11.35065136957822,0.0,0.0,44.204856115107916,57.37,2.8656819035009184,0.0,0.0,-1.090203486445283,1.6307240680126103,1.6307240680126103
vm_00193,Interactive,xxlarge_32_64,medium_8_16,32,8,560,33.28008928571428,100.0,29.117374648688454,0.18571428571428572,0.10714285714285714,27.082125,38.46,1.753971813369025,0.0,0.0,51.34049362785631,3.0047996308389027,3.0047996308389027
vm_00195,Interactive,xlarge_16_32,large_16_32,16,16,566,35.74296819787986,61.55,6.265097731184064,0.0,0.0,39.846925795053004,48.27,1.0320458682296554,0.0,0.0,2.2237791347946256,1.7220170316927097,1.7220170316927097
vm_00196,Interactive,xxlarge_32_64,medium_8_16,32,8,551,26.624192377495465,87.87,20.468011237743102,0.132486388384755,0.0,62.64328493647913,77.43,2.103222183510109,0.0,0.0,29.33557399591559,3.300381801412822,3.300381801412822
vm_00197,Interactive,xxlarge_32_64,medium_8_16,32,8,556,27.25705035971223,81.56,19.34425377642748,0.09892086330935251,0.0,76.20016187050359,100.0,4.834916190415865,0.0,0.12589928057553956,30.696149443731283,2.9922533408292487,2.9922533408292487
vm_00198,Interactive,xlarge_16_32,xlarge_32_64,16,32,552,27.49623188405797,92.34,20.166522804808874,0.12681159420289856,0.0036231884057971015,65.6054347826087,85.03,3.0136364295173936,0.0,0.0,29.300621118012415,3.3582783411692776,3.3582783411692776
vm_00199,Delay-Insensitive,small_2_4,xlarge_32_64,2,32,553,14.130886075949368,33.52,4.039750554122621,0.014466546112115732,0.0,72.39491862567812,77.06,0.7957962712420457,0.0,0.0,-0.652007783573417,2.3721088557249583,2.3721088557249583
vm_00200,Interactive,xxlarge_32_64,xlarge_32_64,32,32,560,27.390214285714286,96.94,21.249994320709988,0.13392857142857142,0.0017857142857142857,81.11091071428571,100.0,4.605942695438096,0.0,0.475,30.76990250329381,3.5392202115979896,3.5305158581406437
vm_00201,Interactive,medium_4_8,large_16_32,4,16,558,34.20745519713261,100.0,29.211890799277352,0.15232974910394265,0.13082437275985664,28.90306451612903,40.43,1.4714526217626964,0.0,0.0,49.685856309650056,2.923339354644024,2.923339354644024
vm_00202,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,563,54.30341030195382,100.0,10.726434126068655,0.0,0.035523978685612786,41.552664298401425,61.67,3.6343765474814536,0.0,0.0,-0.3685984553983346,1.8415049707550695,1.8415049707550695
vm_00204,Delay-Insensitive,large_8_16,small_4_8,8,4,570,54.616368421052634,98.15,11.192892373657507,0.0,0.005263157894736842,41.756912280701755,69.74,7.159135617284251,0.0,0.0,-0.02818731117825024,1.7970803046320218,1.7970803046320218
vm_00205,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16,557,14.007773788150807,28.77,3.95821099029602,0.019748653500897665,0.0,76.84481149012566,80.87,1.0342711133850773,0.0,0.0,0.21302281167108816,2.0538595522106857,2.0538595522106857
vm_00206,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32,562,54.96414590747331,96.16,10.696266965048398,0.0,0.005338078291814947,39.53327402135231,59.02,2.6374275047443527,0.0,0.0,-0.11214044379508437,1.7495041251414298,1.7495041251414298
vm_00207,Interactive,large_8_16,xlarge_32_64,8,32,561,27.556595365418893,85.28,20.133936409754796,0.12299465240641712,0.0,74.11083778966132,87.68,6.439905154891484,0.0,0.0,31.563282364933745,3.094721930235943,3.094721930235943
vm_00208,Interactive,xxlarge_32_64,medium_8_16,32,8,559,35.8983542039356,62.79,6.242743498690599,0.0,0.0,36.78026833631485,42.21,1.0744328000601444,0.0,0.0,2.1660310559006177,1.7491052554469537,1.7491052554469537
vm_00210,Interactive,xxlarge_32_64,small_4_8,32,4,556,35.866438848920865,60.66,6.08420032556944,0.0,0.0,37.47296762589928,42.1,0.9975068049778183,0.0,0.0,1.053220474967901,1.6912746831520218,1.6912746831520218
vm_00211,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32,556,54.9331654676259,100.0,11.57450010430096,0.0,0.008992805755395683,34.76757194244605,52.34,2.524830927216944,0.0,0.0,0.4544927072927081,1.8203939122884447,1.8203939122884447
vm_00212,Delay-Insensitive,medium_4_8,small_4_8,4,4,554,55.251101083032495,99.12,11.10022354729355,0.0,0.009025270758122744,47.51666064981949,64.68,2.443501372039235,0.0,0.0,0.13982410580424443,1.7939913966789625,1.7939913966789625
vm_00213,Interactive,xxlarge_32_64,xlarge_32_64,32,32,562,35.81862989323843,59.58,5.860791263433916,0.0,0.0,32.332099644128114,38.62,1.0429805452935548,0.0,0.0,1.5022443714821705,1.6633802068249144,1.6633802068249144
vm_00214,Interactive,small_2_4,xxlarge_64_128,2,64,560,27.03544642857143,85.29,20.11874354080817,0.12678571428571428,0.0,58.83891071428572,72.3,2.0312744554347733,0.0,0.0,30.276371951219517,3.154747239899999,3.154747239899999
vm_00215,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8,561,4.119572192513369,10.84,1.9892698307447068,0.6595365418894831,0.0,14.74566844919786,18.8,0.7964875731381394,0.0,0.0,0.15271818395671577,2.6313411911314195,2.6313411911314195
vm_00216,Interactive,medium_4_8,xxlarge_64_128,4,64,551,33.528130671506354,100.0,29.838620300013,0.19600725952813067,0.1161524500907441,28.930744101633394,38.16,3.621719881472276,0.0,0.0,51.51367991831178,2.982570098516834,2.982570098516834
vm_00217,Interactive,medium_4_8,small_4_8,4,4,563,36.01330373001777,60.48,6.231577126118099,0.0,0.0,33.49040852575488,46.94,2.587459080783975,0.0,0.0,1.259279219598362,1.6793793886115695,1.6793793886115695
vm_00218,Delay-Insensitive,small_2_4,small_4_8,2,4,559,13.76252236135957,28.0,4.146672488904066,0.026833631484794274,0.0,77.91323792486583,83.62,0.8164325310146031,0.0,0.0,0.12429401709401766,2.0345107724303775,2.0345107724303775
vm_00220,Interactive,small_2_4,medium_8_16,2,8,557,35.43508078994614,64.44,6.1819109990015475,0.0,0.0,31.802082585278274,42.93,2.525482781754251,0.0,0.0,1.9809745571402004,1.8185368443772056,1.8185368443772056
vm_00222,Interactive,xxlarge_32_64,medium_8_16,32,8,558,33.880322580645164,100.0,30.760842637225153,0.2078853046594982,0.11827956989247312,45.519731182795695,61.54,9.71531337277382,0.0,0.0,45.028923471546435,2.951565758028735,2.951565758028735
vm_00223,Interactive,medium_4_8,small_4_8,4,4,555,4.91190990990991,13.81,2.5256865154924926,0.5153153153153153,0.0,13.961747747747747,17.16,0.11059573408747705,0.0,0.0,0.3039235731613035,2.8115336505130024,2.8115336505130024
vm_00224,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4,555,54.583243243243246,100.0,10.885136718284423,0.0,0.02702702702702703,44.98356756756757,66.16,5.48580671698614,0.0,0.0,0.5849589570255915,1.8320640925340912,1.8320640925340912
vm_00225,Delay-Insensitive,large_8_16,large_16_32,8,16,559,14.096529516994634,33.5,3.930094499229338,0.007155635062611807,0.0,83.09545617173524,86.7,0.77193591145318,0.0,0.0,-0.26007696348830933,2.376471454169818,2.376471454169818
vm_00226,Interactive,medium_4_8,large_16_32,4,16,552,27.576757246376815,87.07,20.222611237299162,0.11775362318840579,0.0,60.57797101449275,79.47,3.2977933356747493,0.0,0.0,34.641658385093166,3.157369056198213,3.157369056198213
vm_00227,Interactive,xlarge_16_32,xlarge_32_64,16,32,557,34.02915619389587,100.0,30.10493511322691,0.18312387791741472,0.12567324955116696,24.617666068222622,33.65,3.3450836806775137,0.0,0.0,52.79132134635231,2.938656469475959,2.938656469475959
vm_00228,Interactive,xxlarge_32_64,large_16_32,32,16,561,27.488057040998218,85.63,20.282835608595565,0.13725490196078433,0.0,70.39294117647059,85.54,2.3308078179106997,0.0,0.0,34.52496792698827,3.1151710676488897,3.1151710676488897
vm_00229,Interactive,medium_4_8,large_16_32,4,16,559,33.43713774597496,100.0,28.69644474939684,0.19320214669051877,0.07155635062611806,28.125223613595708,38.11,1.7024589779995107,0.0,0.0,50.4082,2.9906866060040573,2.9906866060040573
vm_00230,Interactive,xlarge_16_32,medium_8_16,16,8,556,27.391906474820143,80.46,20.447122988845322,0.12589928057553956,0.0,62.204334532374105,83.06,7.685678790794864,0.0,0.0,35.06195324675324,2.937364001076829,2.937364001076829
vm_00231,Interactive,xxlarge_32_64,small_4_8,32,4,558,33.89571684587814,100.0,30.133342712384447,0.17921146953405018,0.13978494623655913,28.758924731182795,37.46,1.4756325697338897,0.0,0.0,47.194916935643235,2.950225258686642,2.950225258686642
vm_00232,Interactive,xxlarge_32_64,xxlarge_64_128,32,64,557,4.819048473967684,13.46,2.292603369115055,0.526032315978456,0.0,12.991436265709156,16.89,0.7845626685693429,0.0,0.0,-0.2953570003988837,2.793082508447551,2.793082508447551
vm_00233,Interactive,medium_4_8,small_4_8,4,4,557,27.599533213644523,92.99,20.25902736337004,0.12208258527827648,0.0017953321364452424,62.75964093357272,78.89,7.17935200380788,0.0,0.0,28.87125678071498,3.3692598813239365,3.3692598813239365
vm_00234,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64,553,14.168933092224231,33.01,4.212630265160952,0.0162748643761302,0.0,79.8749547920434,85.88,0.8463947667686804,0.0,0.0,0.16445885702008844,2.3297449275214346,2.3297449275214346
