vm_id,subscription_id,deployment_id,vm_created_ts,vm_deleted_ts,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb
vm_01136,sub_004,dep_0120,1723684347,,Interactive,medium_4_8,large_16_32,4,16
vm_01137,sub_005,dep_0108,1686748573,,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_01138,sub_009,dep_0001,1740943794,1740963990.0,Interactive,large_8_16,large_16_32,8,16
vm_01139,sub_036,dep_0092,1727470061,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01140,sub_019,dep_0105,1716700967,,Interactive,small_2_4,large_16_32,2,16
vm_01141,sub_017,dep_0052,1691697131,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_01142,sub_044,dep_0017,1740864186,,Interactive,small_2_4,small_4_8,2,4
vm_01143,sub_021,dep_0004,1718101052,,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64
vm_01144,sub_023,dep_0072,1678686274,,Interactive,large_8_16,small_4_8,8,4
vm_01145,sub_013,dep_0011,1702896612,,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4
vm_01146,sub_030,dep_0124,1709966948,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01147,sub_005,dep_0046,1710247070,,Interactive,small_2_4,small_4_8,2,4
vm_01148,sub_009,dep_0078,1695872782,1740815947.0,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01149,sub_037,dep_0040,1717856994,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01150,sub_040,dep_0061,1740899244,,Delay-Insensitive,medium_4_8,medium_8_16,4,8
vm_01151,sub_039,dep_0133,1719053636,,Interactive,medium_4_8,small_4_8,4,4
vm_01152,sub_027,dep_0170,1682581901,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01153,sub_019,dep_0196,1734981053,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01154,sub_005,dep_0189,1740943788,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01155,sub_032,dep_0003,1740879857,1741021186.0,Interactive,small_2_4,small_4_8,2,4
vm_01156,sub_035,dep_0192,1683753869,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01157,sub_028,dep_0181,1700819400,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01158,sub_013,dep_0102,1740902010,,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_01159,sub_019,dep_0179,1678651142,,Interactive,large_8_16,small_4_8,8,4
vm_01160,sub_040,dep_0011,1690841927,,Delay-Insensitive,small_2_4,small_4_8,2,4
vm_01161,sub_022,dep_0136,1713807165,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01162,sub_004,dep_0197,1710685881,,Interactive,large_8_16,medium_8_16,8,8
vm_01163,sub_022,dep_0101,1683648542,,Interactive,large_8_16,large_16_32,8,16
vm_01164,sub_000,dep_0157,1695314225,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01165,sub_027,dep_0140,1740792543,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01166,sub_014,dep_0138,1679039872,,Interactive,large_8_16,small_4_8,8,4
vm_01167,sub_009,dep_0158,1735739208,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01168,sub_044,dep_0139,1728091200,,Interactive,large_8_16,large_16_32,8,16
vm_01169,sub_028,dep_0102,1691528373,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01170,sub_021,dep_0053,1717117464,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01171,sub_025,dep_0090,1740955318,,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_01172,sub_030,dep_0081,1717903321,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01173,sub_013,dep_0116,1713497939,,Interactive,medium_4_8,large_16_32,4,16
vm_01174,sub_007,dep_0198,1680153251,,Interactive,medium_4_8,small_4_8,4,4
vm_01175,sub_025,dep_0074,1707382172,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01176,sub_010,dep_0152,1722306398,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01177,sub_025,dep_0172,1691679324,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01178,sub_005,dep_0184,1683657502,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01179,sub_003,dep_0164,1711695167,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01180,sub_019,dep_0156,1736019620,,Interactive,small_2_4,large_16_32,2,16
vm_01181,sub_038,dep_0128,1690610826,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_01182,sub_040,dep_0184,1726404345,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01183,sub_037,dep_0070,1736502573,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_01184,sub_000,dep_0024,1720460729,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01185,sub_042,dep_0061,1735037240,1740962810.0,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_01186,sub_003,dep_0152,1685357469,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01187,sub_043,dep_0183,1686347116,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01188,sub_036,dep_0082,1695080227,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01189,sub_017,dep_0193,1735392760,,Interactive,small_2_4,medium_8_16,2,8
vm_01190,sub_023,dep_0156,1708959227,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_01191,sub_026,dep_0120,1686108110,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01192,sub_030,dep_0091,1704683883,,Interactive,medium_4_8,small_4_8,4,4
vm_01193,sub_044,dep_0184,1703751566,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01194,sub_016,dep_0018,1740819293,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01195,sub_032,dep_0062,1722729997,,Interactive,large_8_16,medium_8_16,8,8
vm_01196,sub_012,dep_0023,1733969800,1740787976.0,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_01197,sub_008,dep_0116,1695666547,,Interactive,large_8_16,small_4_8,8,4
vm_01198,sub_010,dep_0009,1720548884,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01199,sub_033,dep_0092,1730498660,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01200,sub_044,dep_0052,1686297889,1740795864.0,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01201,sub_034,dep_0106,1735216954,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01202,sub_016,dep_0158,1718272350,1740957242.0,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01203,sub_019,dep_0020,1698333014,,Interactive,medium_4_8,large_16_32,4,16
vm_01204,sub_003,dep_0172,1727144458,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01205,sub_015,dep_0037,1681031590,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01206,sub_044,dep_0139,1681105319,,Interactive,small_2_4,large_16_32,2,16
vm_01207,sub_041,dep_0062,1740956610,1740998826.0,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_01208,sub_003,dep_0038,1688984555,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01209,sub_013,dep_0156,1690156337,,Interactive,medium_4_8,small_4_8,4,4
vm_01210,sub_001,dep_0042,1719708725,,Interactive,small_2_4,small_4_8,2,4
vm_01211,sub_023,dep_0026,1725500431,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01212,sub_031,dep_0122,1740836787,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_01213,sub_016,dep_0083,1715436872,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01214,sub_021,dep_0032,1722504358,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01215,sub_001,dep_0041,1714299113,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01216,sub_022,dep_0191,1740921971,,Interactive,small_2_4,medium_8_16,2,8
vm_01217,sub_041,dep_0120,1740865465,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01218,sub_008,dep_0112,1680912085,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01219,sub_015,dep_0098,1730976149,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_01220,sub_018,dep_0005,1740883850,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01221,sub_037,dep_0062,1713736717,,Interactive,large_8_16,large_16_32,8,16
vm_01222,sub_023,dep_0152,1716336410,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01223,sub_011,dep_0020,1703140166,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01224,sub_038,dep_0118,1714788480,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01225,sub_000,dep_0155,1710597540,,Interactive,small_2_4,large_16_32,2,16
vm_01226,sub_026,dep_0168,1687566757,,Interactive,large_8_16,medium_8_16,8,8
vm_01227,sub_044,dep_0098,1724048608,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01228,sub_000,dep_0117,1683226498,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01229,sub_029,dep_0037,1740804117,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01230,sub_038,dep_0025,1728724271,,Interactive,large_8_16,medium_8_16,8,8
vm_01231,sub_020,dep_0019,1715795400,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_01232,sub_031,dep_0123,1740956276,,Interactive,large_8_16,large_16_32,8,16
vm_01233,sub_042,dep_0115,1684292670,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01234,sub_019,dep_0008,1734258088,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01235,sub_041,dep_0146,1724583044,,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_01236,sub_042,dep_0167,1695908687,,Interactive,small_2_4,medium_8_16,2,8
vm_01237,sub_042,dep_0185,1683318899,,Interactive,large_8_16,medium_8_16,8,8
vm_01238,sub_016,dep_0075,1718033445,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_01239,sub_016,dep_0155,1740794244,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01240,sub_008,dep_0164,1740899475,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01241,sub_034,dep_0032,1711756840,,Interactive,medium_4_8,large_16_32,4,16
vm_01242,sub_041,dep_0051,1717752063,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01243,sub_023,dep_0103,1724882848,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01244,sub_011,dep_0068,1685495766,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01245,sub_017,dep_0157,1682630032,,Interactive,small_2_4,medium_8_16,2,8
vm_01246,sub_010,dep_0118,1740855086,,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_01247,sub_025,dep_0056,1723680146,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01248,sub_005,dep_0185,1707376557,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01249,sub_030,dep_0009,1726743566,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01250,sub_020,dep_0089,1706797094,,Delay-Insensitive,small_2_4,small_4_8,2,4
vm_01251,sub_026,dep_0198,1695734082,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01252,sub_006,dep_0194,1740897342,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01253,sub_038,dep_0024,1694124782,,Interactive,medium_4_8,medium_8_16,4,8
vm_01254,sub_009,dep_0053,1690802029,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01255,sub_029,dep_0108,1740862503,,Interactive,small_2_4,small_4_8,2,4
vm_01256,sub_014,dep_0104,1684142047,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_01257,sub_044,dep_0005,1740817815,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01258,sub_017,dep_0025,1733773396,1740921637.0,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01259,sub_027,dep_0049,1696596123,,Interactive,small_2_4,small_4_8,2,4
vm_01260,sub_037,dep_0185,1692825085,,Interactive,large_8_16,medium_8_16,8,8
vm_01261,sub_038,dep_0097,1726425284,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01262,sub_016,dep_0170,1698184724,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01263,sub_004,dep_0100,1709618395,,Delay-Insensitive,xlarge_16_32,large_16_32,16,16
vm_01264,sub_015,dep_0196,1740798893,,Interactive,small_2_4,large_16_32,2,16
vm_01265,sub_038,dep_0134,1737674773,,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32
vm_01266,sub_017,dep_0115,1729264689,,Interactive,small_2_4,medium_8_16,2,8
vm_01267,sub_004,dep_0194,1696358038,,Interactive,large_8_16,large_16_32,8,16
vm_01268,sub_009,dep_0071,1678478931,,Delay-Insensitive,medium_4_8,small_4_8,4,4
vm_01269,sub_041,dep_0012,1712273622,,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32
vm_01270,sub_025,dep_0154,1737434436,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01271,sub_012,dep_0136,1733339846,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01272,sub_007,dep_0066,1709251084,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_01273,sub_008,dep_0004,1707310593,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01274,sub_008,dep_0128,1693446328,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01275,sub_031,dep_0180,1684032869,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01276,sub_005,dep_0109,1740936822,,Interactive,medium_4_8,large_16_32,4,16
vm_01277,sub_011,dep_0127,1705006626,,Interactive,medium_4_8,large_16_32,4,16
vm_01278,sub_019,dep_0025,1714699288,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01279,sub_014,dep_0116,1727799185,,Interactive,large_8_16,large_16_32,8,16
vm_01280,sub_020,dep_0083,1716137386,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01281,sub_019,dep_0100,1740917966,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01282,sub_037,dep_0059,1740955941,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01283,sub_028,dep_0058,1696720917,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01284,sub_010,dep_0056,1727327760,1740873750.0,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01285,sub_024,dep_0112,1719544252,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01286,sub_020,dep_0129,1737717556,,Delay-Insensitive,medium_4_8,small_4_8,4,4
vm_01287,sub_042,dep_0143,1713472425,,Interactive,medium_4_8,large_16_32,4,16
vm_01288,sub_019,dep_0124,1713231787,1740820226.0,Interactive,xlarge_16_32,large_16_32,16,16
vm_01289,sub_012,dep_0194,1681228931,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01290,sub_029,dep_0006,1740881019,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01291,sub_000,dep_0077,1687169098,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01292,sub_036,dep_0158,1724337319,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01293,sub_036,dep_0162,1690199360,,Interactive,small_2_4,large_16_32,2,16
vm_01294,sub_034,dep_0102,1715415968,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01295,sub_040,dep_0080,1695329024,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01296,sub_041,dep_0072,1729523320,,Delay-Insensitive,xlarge_16_32,large_16_32,16,16
vm_01297,sub_015,dep_0055,1728401290,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01298,sub_012,dep_0155,1718226089,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01299,sub_044,dep_0110,1740884352,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_01300,sub_018,dep_0010,1740872055,,Interactive,medium_4_8,medium_8_16,4,8
vm_01301,sub_019,dep_0007,1692907063,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01302,sub_005,dep_0148,1689038096,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01303,sub_038,dep_0068,1737743789,,Interactive,small_2_4,large_16_32,2,16
vm_01304,sub_029,dep_0071,1693510775,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01305,sub_039,dep_0147,1690308653,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01306,sub_039,dep_0110,1680464488,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01307,sub_015,dep_0125,1710662543,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01308,sub_028,dep_0052,1740822629,1740923169.0,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_01309,sub_023,dep_0169,1719594732,1740925712.0,Interactive,large_8_16,large_16_32,8,16
vm_01310,sub_028,dep_0116,1679959771,,Interactive,medium_4_8,large_16_32,4,16
vm_01311,sub_037,dep_0129,1733538980,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01312,sub_013,dep_0092,1726023631,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01313,sub_011,dep_0030,1693124938,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01314,sub_028,dep_0076,1680396656,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01315,sub_028,dep_0135,1681580086,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01316,sub_018,dep_0047,1740831348,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01317,sub_029,dep_0052,1699663146,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01318,sub_008,dep_0063,1707056407,1741043707.0,Interactive,small_2_4,small_4_8,2,4
vm_01319,sub_020,dep_0060,1713052684,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01320,sub_006,dep_0037,1730957343,,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_01321,sub_012,dep_0068,1715248005,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01322,sub_010,dep_0177,1710563243,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01323,sub_005,dep_0007,1715923771,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01324,sub_027,dep_0155,1696238920,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01325,sub_004,dep_0165,1691558656,1740853697.0,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_01326,sub_035,dep_0043,1731843243,,Interactive,small_2_4,small_4_8,2,4
vm_01327,sub_022,dep_0042,1731368124,,Interactive,small_2_4,medium_8_16,2,8
vm_01328,sub_007,dep_0070,1704030320,1740797273.0,Interactive,small_2_4,large_16_32,2,16
vm_01329,sub_016,dep_0039,1714863576,1740788222.0,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01330,sub_022,dep_0058,1720610409,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01331,sub_042,dep_0072,1678305439,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01332,sub_034,dep_0150,1680138091,,Interactive,large_8_16,medium_8_16,8,8
vm_01333,sub_030,dep_0034,1699516025,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01334,sub_038,dep_0158,1691045592,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01335,sub_039,dep_0047,1690474901,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01336,sub_036,dep_0053,1683027550,1740941563.0,Interactive,small_2_4,medium_8_16,2,8
vm_01337,sub_044,dep_0124,1682617192,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01338,sub_002,dep_0035,1697115073,,Interactive,small_2_4,large_16_32,2,16
vm_01339,sub_026,dep_0114,1720241556,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01340,sub_019,dep_0065,1724217490,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01341,sub_033,dep_0075,1704597437,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_01342,sub_042,dep_0056,1729990837,,Interactive,large_8_16,medium_8_16,8,8
vm_01343,sub_001,dep_0052,1690688061,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01344,sub_026,dep_0189,1678185950,,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_01345,sub_040,dep_0017,1693895969,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01346,sub_023,dep_0191,1684988701,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01347,sub_004,dep_0169,1705015662,,Interactive,small_2_4,small_4_8,2,4
vm_01348,sub_000,dep_0035,1693972345,,Interactive,medium_4_8,medium_8_16,4,8
vm_01349,sub_026,dep_0044,1737081365,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01350,sub_032,dep_0119,1714549951,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_01351,sub_011,dep_0112,1740953829,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01352,sub_017,dep_0018,1702151503,,Interactive,medium_4_8,large_16_32,4,16
vm_01353,sub_001,dep_0154,1728157164,1741013936.0,Interactive,large_8_16,xlarge_32_64,8,32
vm_01354,sub_007,dep_0029,1701712672,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01355,sub_031,dep_0009,1736702832,,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_01356,sub_031,dep_0043,1733283695,,Interactive,large_8_16,small_4_8,8,4
vm_01357,sub_039,dep_0035,1723747076,,Interactive,medium_4_8,large_16_32,4,16
vm_01358,sub_042,dep_0182,1717849055,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01359,sub_012,dep_0124,1724005061,,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_01360,sub_009,dep_0180,1681130346,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01361,sub_027,dep_0093,1737772086,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01362,sub_027,dep_0002,1685406336,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01363,sub_019,dep_0060,1680225148,1740940800.0,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_01364,sub_022,dep_0139,1734024936,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01365,sub_013,dep_0095,1724265498,,Interactive,medium_4_8,large_16_32,4,16
vm_01366,sub_025,dep_0000,1715687538,,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_01367,sub_025,dep_0030,1709045840,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01368,sub_038,dep_0078,1682981327,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01369,sub_001,dep_0144,1733183018,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01370,sub_022,dep_0119,1703748572,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01371,sub_017,dep_0182,1731234057,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01372,sub_013,dep_0092,1740861192,,Interactive,small_2_4,small_4_8,2,4
vm_01373,sub_029,dep_0001,1735936845,1740913939.0,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_01374,sub_001,dep_0169,1698496565,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01375,sub_004,dep_0078,1679274585,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01376,sub_040,dep_0165,1740892315,,Interactive,large_8_16,medium_8_16,8,8
vm_01377,sub_015,dep_0103,1688179317,1740880557.0,Interactive,xlarge_16_32,small_4_8,16,4
vm_01378,sub_014,dep_0112,1710227197,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01379,sub_016,dep_0003,1695404840,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01380,sub_021,dep_0017,1740857820,,Interactive,medium_4_8,small_4_8,4,4
vm_01381,sub_041,dep_0040,1716008144,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01382,sub_008,dep_0157,1740935291,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01383,sub_030,dep_0129,1695008021,,Interactive,medium_4_8,medium_8_16,4,8
vm_01384,sub_015,dep_0163,1697257847,,Interactive,medium_4_8,small_4_8,4,4
vm_01385,sub_016,dep_0179,1703300422,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01386,sub_033,dep_0084,1722089369,,Interactive,medium_4_8,large_16_32,4,16
vm_01387,sub_010,dep_0163,1733153206,,Interactive,medium_4_8,small_4_8,4,4
vm_01388,sub_007,dep_0096,1679522598,,Interactive,large_8_16,medium_8_16,8,8
vm_01389,sub_020,dep_0181,1706178911,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01390,sub_018,dep_0169,1708096311,,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_01391,sub_027,dep_0157,1701870552,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01392,sub_017,dep_0056,1680226462,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01393,sub_018,dep_0139,1730857477,1740939430.0,Interactive,small_2_4,xlarge_32_64,2,32
vm_01394,sub_019,dep_0140,1701585969,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01395,sub_002,dep_0073,1694764526,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01396,sub_043,dep_0009,1726539944,,Interactive,medium_4_8,medium_8_16,4,8
vm_01397,sub_039,dep_0173,1724275553,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01398,sub_027,dep_0181,1681529275,,Interactive,medium_4_8,large_16_32,4,16
vm_01399,sub_018,dep_0180,1697244270,,Interactive,small_2_4,medium_8_16,2,8
vm_01400,sub_001,dep_0124,1717848287,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_01401,sub_034,dep_0121,1740917427,,Interactive,small_2_4,medium_8_16,2,8
vm_01402,sub_023,dep_0141,1681476942,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01403,sub_021,dep_0032,1723360443,,Interactive,large_8_16,medium_8_16,8,8
vm_01404,sub_037,dep_0185,1691241585,,Delay-Insensitive,medium_4_8,medium_8_16,4,8
vm_01405,sub_019,dep_0021,1681012898,,Interactive,large_8_16,small_4_8,8,4
vm_01406,sub_035,dep_0027,1740789940,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01407,sub_040,dep_0199,1696625062,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01408,sub_035,dep_0153,1699422733,,Interactive,medium_4_8,medium_8_16,4,8
vm_01409,sub_029,dep_0192,1716382716,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01410,sub_016,dep_0095,1679945347,,Interactive,large_8_16,small_4_8,8,4
vm_01411,sub_026,dep_0140,1688080524,,Interactive,large_8_16,small_4_8,8,4
vm_01412,sub_040,dep_0120,1725909876,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01413,sub_007,dep_0142,1695520392,,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_01414,sub_002,dep_0185,1723055808,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01415,sub_014,dep_0196,1735473275,1740891918.0,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01416,sub_008,dep_0020,1709382390,,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_01417,sub_018,dep_0160,1681565742,,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_01418,sub_005,dep_0130,1714468383,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01419,sub_035,dep_0093,1687184408,1740934940.0,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01420,sub_010,dep_0021,1692205483,,Delay-Insensitive,large_8_16,medium_8_16,8,8
